"","ubicgeo","cod_delito","total_procesados","anio","sistema","concepto"
"1026","01001",1010,4,"2020","control","- Homicidio"
"1027","01001",7010,6,"2020","control","- Narcomenudeo"
"1028","01001",7010,1,"2020","control","- Narcomenudeo"
"1029","01001",7010,1,"2020","control","- Narcomenudeo"
"1030","01001",3040,1,"2020","control","- Violación"
"1031","01001",1010,1,"2020","control","- Homicidio"
"1032","01001",7010,1,"2020","control","- Narcomenudeo"
"1033","01001",7010,1,"2020","control","- Narcomenudeo"
"1034","01001",7010,2,"2020","control","- Narcomenudeo"
"1035","01001",5010,1,"2020","control","- Violencia familiar"
"1036","01001",7010,1,"2020","control","- Narcomenudeo"
"1037","01001",7010,1,"2020","control","- Narcomenudeo"
"1038","01001",7010,1,"2020","control","- Narcomenudeo"
"1039","01001",5010,1,"2020","control","- Violencia familiar"
"1040","01001",7010,1,"2020","control","- Narcomenudeo"
"1041","01001",7010,1,"2020","control","- Narcomenudeo"
"1042","01001",5010,1,"2020","control","- Violencia familiar"
"1043","01001",7010,1,"2020","control","- Narcomenudeo"
"1044","01001",7010,2,"2020","control","- Narcomenudeo"
"1045","01001",7010,1,"2020","control","- Narcomenudeo"
"1046","01001",5010,1,"2020","control","- Violencia familiar"
"1047","01001",7010,1,"2020","control","- Narcomenudeo"
"1048","01001",7010,1,"2020","control","- Narcomenudeo"
"1049","01001",3040,1,"2020","control","- Violación"
"1050","01001",3040,1,"2020","control","- Violación"
"1051","01001",7010,1,"2020","control","- Narcomenudeo"
"1052","01001",7010,1,"2020","control","- Narcomenudeo"
"1053","01001",7010,1,"2020","control","- Narcomenudeo"
"1054","01001",7010,1,"2020","control","- Narcomenudeo"
"1055","01001",7010,1,"2020","control","- Narcomenudeo"
"1056","01001",7010,1,"2020","control","- Narcomenudeo"
"1057","01001",7010,1,"2020","control","- Narcomenudeo"
"1058","01001",2060,7,"2020","control","- Secuestro"
"1059","01001",7010,1,"2020","control","- Narcomenudeo"
"1060","01001",7010,1,"2020","control","- Narcomenudeo"
"1061","01001",7010,2,"2020","control","- Narcomenudeo"
"1062","01001",7010,1,"2020","control","- Narcomenudeo"
"1063","01001",7010,1,"2020","control","- Narcomenudeo"
"1064","01001",1010,1,"2020","control","- Homicidio"
"1065","01001",7010,1,"2020","control","- Narcomenudeo"
"1066","01001",1010,2,"2020","control","- Homicidio"
"1067","01001",7010,1,"2020","control","- Narcomenudeo"
"1068","01001",7010,1,"2020","control","- Narcomenudeo"
"1069","01001",7010,1,"2020","control","- Narcomenudeo"
"1070","01001",5010,1,"2020","control","- Violencia familiar"
"1071","01001",2060,1,"2020","control","- Secuestro"
"1072","01001",7010,1,"2020","control","- Narcomenudeo"
"1073","01001",1010,1,"2020","control","- Homicidio"
"1074","01001",7010,1,"2020","control","- Narcomenudeo"
"1075","01001",7010,1,"2020","control","- Narcomenudeo"
"1076","01001",1010,1,"2020","control","- Homicidio"
"1077","01001",7010,1,"2020","control","- Narcomenudeo"
"1078","01001",7010,1,"2020","control","- Narcomenudeo"
"1079","01001",7010,1,"2020","control","- Narcomenudeo"
"1080","01001",7010,1,"2020","control","- Narcomenudeo"
"1081","01001",7010,2,"2020","control","- Narcomenudeo"
"1082","01001",7010,1,"2020","control","- Narcomenudeo"
"1083","01001",7010,1,"2020","control","- Narcomenudeo"
"1084","01001",7010,1,"2020","control","- Narcomenudeo"
"1085","01001",7010,1,"2020","control","- Narcomenudeo"
"1086","01001",7010,1,"2020","control","- Narcomenudeo"
"1087","01001",7010,1,"2020","control","- Narcomenudeo"
"1088","01001",7010,1,"2020","control","- Narcomenudeo"
"1089","01001",7010,1,"2020","control","- Narcomenudeo"
"1090","01001",5010,1,"2020","control","- Violencia familiar"
"1091","01001",7010,1,"2020","control","- Narcomenudeo"
"1092","01001",7010,1,"2020","control","- Narcomenudeo"
"1093","01001",7010,1,"2020","control","- Narcomenudeo"
"1094","01001",7010,1,"2020","control","- Narcomenudeo"
"1095","01001",7010,1,"2020","control","- Narcomenudeo"
"1096","01001",7010,2,"2020","control","- Narcomenudeo"
"1097","01001",5010,1,"2020","control","- Violencia familiar"
"1098","01001",7010,1,"2020","control","- Narcomenudeo"
"1099","01001",7010,1,"2020","control","- Narcomenudeo"
"1100","01001",1010,1,"2020","control","- Homicidio"
"1101","01001",7010,1,"2020","control","- Narcomenudeo"
"1102","01001",5010,1,"2020","control","- Violencia familiar"
"1103","01001",7010,1,"2020","control","- Narcomenudeo"
"1104","01001",7010,2,"2020","control","- Narcomenudeo"
"1105","01001",5010,1,"2020","control","- Violencia familiar"
"1106","01001",7010,1,"2020","control","- Narcomenudeo"
"1107","01001",7010,1,"2020","control","- Narcomenudeo"
"1108","01001",5010,1,"2020","control","- Violencia familiar"
"1109","01001",7010,1,"2020","control","- Narcomenudeo"
"1110","01001",5010,1,"2020","control","- Violencia familiar"
"1111","01001",5010,1,"2020","control","- Violencia familiar"
"1112","01001",5010,1,"2020","control","- Violencia familiar"
"1113","01001",7010,1,"2020","control","- Narcomenudeo"
"1114","01001",7010,1,"2020","control","- Narcomenudeo"
"1115","01001",2060,2,"2020","control","- Secuestro"
"1116","01001",7010,1,"2020","control","- Narcomenudeo"
"1117","01001",1010,1,"2020","control","- Homicidio"
"1118","01001",1010,1,"2020","control","- Homicidio"
"1119","01001",5010,1,"2020","control","- Violencia familiar"
"1120","01001",7010,1,"2020","control","- Narcomenudeo"
"1121","01001",7010,1,"2020","control","- Narcomenudeo"
"1122","01001",7010,1,"2020","control","- Narcomenudeo"
"1123","01001",7010,1,"2020","control","- Narcomenudeo"
"1124","01001",7010,1,"2020","control","- Narcomenudeo"
"1125","01001",3040,1,"2020","control","- Violación"
"1126","01001",7010,1,"2020","control","- Narcomenudeo"
"1127","01001",7010,1,"2020","control","- Narcomenudeo"
"1128","01001",7010,1,"2020","control","- Narcomenudeo"
"1129","01001",3040,1,"2020","control","- Violación"
"1130","01001",3040,1,"2020","control","- Violación"
"1131","01001",3040,1,"2020","control","- Violación"
"1132","01001",7010,2,"2020","control","- Narcomenudeo"
"1133","01001",7010,1,"2020","control","- Narcomenudeo"
"1134","01001",7010,1,"2020","control","- Narcomenudeo"
"1135","01001",7010,1,"2020","control","- Narcomenudeo"
"1136","01001",3040,1,"2020","control","- Violación"
"1137","01001",3040,1,"2020","control","- Violación"
"1138","01001",7010,1,"2020","control","- Narcomenudeo"
"1139","01001",7010,1,"2020","control","- Narcomenudeo"
"1140","01001",3040,1,"2020","control","- Violación"
"1141","01001",7010,1,"2020","control","- Narcomenudeo"
"1142","01001",7010,1,"2020","control","- Narcomenudeo"
"1143","01001",7010,1,"2020","control","- Narcomenudeo"
"1144","01001",7010,1,"2020","control","- Narcomenudeo"
"1145","01001",7010,1,"2020","control","- Narcomenudeo"
"1146","01001",3040,2,"2020","control","- Violación"
"1147","01001",7010,1,"2020","control","- Narcomenudeo"
"1148","01001",1010,1,"2020","control","- Homicidio"
"1149","01001",7010,1,"2020","control","- Narcomenudeo"
"1150","01001",5010,1,"2020","control","- Violencia familiar"
"1151","01001",7010,1,"2020","control","- Narcomenudeo"
"1152","01001",3040,1,"2020","control","- Violación"
"1153","01001",7010,1,"2020","control","- Narcomenudeo"
"1154","01001",1010,3,"2020","control","- Homicidio"
"1155","01001",5010,1,"2020","control","- Violencia familiar"
"1156","01001",5010,1,"2020","control","- Violencia familiar"
"1157","01001",1010,1,"2020","control","- Homicidio"
"1158","01001",5010,1,"2020","control","- Violencia familiar"
"1159","01001",3040,1,"2020","control","- Violación"
"1160","01001",2060,2,"2020","control","- Secuestro"
"1161","01001",7010,1,"2020","control","- Narcomenudeo"
"1162","01001",5010,1,"2020","control","- Violencia familiar"
"1163","01001",5010,1,"2020","control","- Violencia familiar"
"1164","01001",5010,1,"2020","control","- Violencia familiar"
"1165","01001",3040,1,"2020","control","- Violación"
"1166","01001",5010,1,"2020","control","- Violencia familiar"
"1167","01001",1010,1,"2020","control","- Homicidio"
"1168","01001",5010,1,"2020","control","- Violencia familiar"
"1169","01001",7010,1,"2020","control","- Narcomenudeo"
"1170","01001",5010,1,"2020","control","- Violencia familiar"
"1171","01001",5010,1,"2020","control","- Violencia familiar"
"1172","01001",7010,2,"2020","control","- Narcomenudeo"
"1173","01001",3040,1,"2020","control","- Violación"
"1174","01001",7010,1,"2020","control","- Narcomenudeo"
"1175","01001",7010,1,"2020","control","- Narcomenudeo"
"1176","01001",7010,1,"2020","control","- Narcomenudeo"
"1177","01001",1010,1,"2020","control","- Homicidio"
"1178","01001",5010,1,"2020","control","- Violencia familiar"
"1179","01001",3040,1,"2020","control","- Violación"
"1180","01001",5010,1,"2020","control","- Violencia familiar"
"1181","01001",7010,1,"2020","control","- Narcomenudeo"
"1182","01001",7010,1,"2020","control","- Narcomenudeo"
"1183","01001",1010,1,"2020","control","- Homicidio"
"1184","01001",7010,1,"2020","control","- Narcomenudeo"
"1185","01001",5010,1,"2020","control","- Violencia familiar"
"1186","01001",5010,1,"2020","control","- Violencia familiar"
"1187","01001",7010,2,"2020","control","- Narcomenudeo"
"1188","01001",3040,1,"2020","control","- Violación"
"1189","01001",5010,1,"2020","control","- Violencia familiar"
"1190","01001",5010,1,"2020","control","- Violencia familiar"
"1191","01001",5010,1,"2020","control","- Violencia familiar"
"1192","01001",1010,1,"2020","control","- Homicidio"
"1193","01001",1010,1,"2020","control","- Homicidio"
"1194","01001",3040,1,"2020","control","- Violación"
"1195","01001",7010,1,"2020","control","- Narcomenudeo"
"1196","01001",5010,1,"2020","control","- Violencia familiar"
"1197","01001",5010,1,"2020","control","- Violencia familiar"
"1198","01001",5010,1,"2020","control","- Violencia familiar"
"1199","01001",7010,1,"2020","control","- Narcomenudeo"
"1200","01001",5010,1,"2020","control","- Violencia familiar"
"1201","01001",5010,1,"2020","control","- Violencia familiar"
"1202","01001",5010,1,"2020","control","- Violencia familiar"
"1203","01001",1010,1,"2020","control","- Homicidio"
"1204","01001",7010,1,"2020","control","- Narcomenudeo"
"1205","01001",5010,1,"2020","control","- Violencia familiar"
"1206","01001",5010,1,"2020","control","- Violencia familiar"
"1207","01001",5010,1,"2020","control","- Violencia familiar"
"1208","01001",5010,1,"2020","control","- Violencia familiar"
"1209","01001",7010,1,"2020","control","- Narcomenudeo"
"1210","01001",3040,1,"2020","control","- Violación"
"1211","01001",7010,1,"2020","control","- Narcomenudeo"
"1212","01001",2060,3,"2020","control","- Secuestro"
"1213","01001",3040,1,"2020","control","- Violación"
"1214","01001",3040,1,"2020","control","- Violación"
"1215","01001",5010,1,"2020","control","- Violencia familiar"
"1216","01001",3040,1,"2020","control","- Violación"
"1217","01001",3040,1,"2020","control","- Violación"
"1218","01001",5010,1,"2020","control","- Violencia familiar"
"1219","01001",1010,3,"2020","control","- Homicidio"
"1220","01001",1010,2,"2020","control","- Homicidio"
"1221","01001",1010,1,"2020","control","- Homicidio"
"1222","01001",2060,3,"2020","control","- Secuestro"
"1223","01001",3040,1,"2020","control","- Violación"
"1224","01001",3040,1,"2020","control","- Violación"
"1225","01001",1010,2,"2020","control","- Homicidio"
"1226","01001",3040,1,"2020","control","- Violación"
"1227","01001",5010,1,"2020","control","- Violencia familiar"
"1228","01001",5010,1,"2020","control","- Violencia familiar"
"1229","01001",7010,1,"2020","control","- Narcomenudeo"
"1230","01001",7010,1,"2020","control","- Narcomenudeo"
"1231","01001",7010,1,"2020","control","- Narcomenudeo"
"1232","01001",1010,1,"2020","control","- Homicidio"
"1233","01001",5010,1,"2020","control","- Violencia familiar"
"1234","01001",7010,1,"2020","control","- Narcomenudeo"
"1235","01001",7010,1,"2020","control","- Narcomenudeo"
"1236","01001",7010,1,"2020","control","- Narcomenudeo"
"1237","01001",7010,1,"2020","control","- Narcomenudeo"
"1238","01001",7010,1,"2020","control","- Narcomenudeo"
"1239","01001",7010,2,"2020","control","- Narcomenudeo"
"1240","01001",7010,2,"2020","control","- Narcomenudeo"
"1241","01001",7010,1,"2020","control","- Narcomenudeo"
"1242","01001",5010,1,"2020","control","- Violencia familiar"
"1243","01001",3040,1,"2020","control","- Violación"
"1244","01001",7010,1,"2020","control","- Narcomenudeo"
"1245","01001",5010,1,"2020","control","- Violencia familiar"
"1246","01001",7010,1,"2020","control","- Narcomenudeo"
"1247","01001",7010,1,"2020","control","- Narcomenudeo"
"1248","01001",7010,1,"2020","control","- Narcomenudeo"
"1249","01001",7010,1,"2020","control","- Narcomenudeo"
"1250","01001",3040,1,"2020","control","- Violación"
"1251","01001",7010,1,"2020","control","- Narcomenudeo"
"1252","01001",7010,1,"2020","control","- Narcomenudeo"
"1253","01001",7010,1,"2020","control","- Narcomenudeo"
"1254","01001",7010,1,"2020","control","- Narcomenudeo"
"1255","01001",3040,1,"2020","control","- Violación"
"1256","01001",7010,1,"2020","control","- Narcomenudeo"
"1257","01001",1010,1,"2020","control","- Homicidio"
"1258","01001",3040,1,"2020","control","- Violación"
"1259","01001",1010,1,"2020","control","- Homicidio"
"1260","01001",1010,1,"2020","control","- Homicidio"
"1261","01001",1010,2,"2020","control","- Homicidio"
"1262","01001",1010,1,"2020","control","- Homicidio"
"1263","01001",1010,1,"2020","control","- Homicidio"
"1264","01001",1010,1,"2020","control","- Homicidio"
"1265","01001",3040,1,"2020","control","- Violación"
"1266","01001",1010,1,"2020","control","- Homicidio"
"1267","01001",1010,3,"2020","control","- Homicidio"
"1268","01001",3040,1,"2020","control","- Violación"
"1269","01001",7010,1,"2020","control","- Narcomenudeo"
"1270","01001",1010,1,"2020","control","- Homicidio"
"1271","01001",1010,2,"2020","control","- Homicidio"
"1272","01001",3040,1,"2020","control","- Violación"
"1273","01001",3040,1,"2020","control","- Violación"
"1274","01001",3040,1,"2020","control","- Violación"
"1275","01001",1010,1,"2020","control","- Homicidio"
"1276","01001",3040,1,"2020","control","- Violación"
"1277","01001",3040,1,"2020","control","- Violación"
"1278","01001",1010,1,"2020","control","- Homicidio"
"1279","01001",5010,1,"2020","control","- Violencia familiar"
"1280","01001",3040,1,"2020","control","- Violación"
"1281","01001",7010,1,"2020","control","- Narcomenudeo"
"1282","01001",1010,2,"2020","control","- Homicidio"
"1283","01001",7010,1,"2020","control","- Narcomenudeo"
