ubicageo,cod_expe,cod_deli,delirie7,califica,gdo_cons,form_com,form_acc,modalida,elemcomi,concurso,clasific,ent_ocur,muniocur,fec_ocur,totalca1,totalca2
"15024",5322,5042,40100,9,1,9,9,9,9,9,9,15,"15035","09/09/1899","1","4"
"15024",5324,5044,40100,9,1,9,9,9,9,9,9,15,"15999","09/09/1899","1","2"
"15024",5325,5045,30400,9,1,9,9,9,9,9,9,15,"15999","09/09/1899","1","1"
"15024",5326,5046,40700,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","1","1"
"15024",5327,5047,10100,9,1,9,9,9,9,9,9,15,"15108","09/09/1899","1","1"
"15024",5328,5048,30400,1,1,9,2,3,0,2,1,15,"15023","15/02/2015","1","1"
"15024",5329,5049,40100,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","1","1"
"15024",5329,5050,91900,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","1","1"
"15024",5330,5051,40100,9,1,9,9,9,9,9,9,15,"15035","09/09/1899","1","1"
"15024",5331,5052,10100,1,1,1,1,3,1,1,1,15,"15035","01/09/2014","1","2"
"15024",5333,5054,30400,9,1,9,9,9,9,9,9,15,"15035","09/09/1899","1","1"
"15024",5337,5213,40500,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","1","1"
"15024",5338,5214,40100,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","1","1"
"15024",5339,5215,40100,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","1","1"
"15024",5358,1184,30400,9,1,9,9,9,9,9,9,15,"15999","09/09/1899","1","1"
"15024",5359,1185,40100,9,1,9,9,9,9,9,9,15,"15091","09/09/1899","1","1"
"15024",5360,1186,40100,9,1,9,9,9,9,9,9,15,"15999","09/09/1899","1","1"
"15024",5361,1187,40100,9,1,9,9,9,9,9,9,15,"15999","09/09/1899","3","1"
"15024",5362,1188,40100,9,1,9,9,9,9,9,9,15,"15104","09/09/1899","1","1"
"15024",5363,1189,40100,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","1","1"
"15024",5364,1190,40100,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","2","2"
"15024",5365,1191,40100,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","1","1"
"15024",5366,1192,40100,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","1","2"
"15024",5367,1193,40100,9,1,9,9,9,9,9,9,15,"15091","09/09/1899","5","2"
"15024",5368,1194,40100,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","1","1"
"15024",5369,1195,40100,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","1","1"
"15024",5370,1196,40100,9,1,9,9,9,9,9,9,15,"15999","09/09/1899","1","1"
"15024",5371,1197,40100,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","1","1"
"15024",5372,1198,40100,9,1,9,9,9,9,9,9,15,"15999","09/09/1899","1","2"
"15024",5373,1199,10100,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","2","2"
"15024",5374,1200,10100,9,1,9,9,9,9,9,9,15,"15059","09/09/1899","1","1"
"15024",5375,1201,40100,9,1,9,9,9,9,9,9,15,"15999","09/09/1899","1","1"
"15024",5376,1202,40100,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","1","1"
"15024",5377,1203,40100,9,1,9,9,9,9,9,9,15,"15095","09/09/1899","1","1"
"15024",5378,1204,40100,9,1,9,9,9,9,9,9,15,"15999","09/09/1899","1","2"
"15024",5379,1205,40100,9,1,9,9,9,9,9,9,15,"15999","09/09/1899","1","1"
"15024",5514,1206,40100,9,1,9,9,9,9,9,9,15,"15999","09/09/1899","1","1"
"15024",5515,1207,40100,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","1","1"
"15024",5516,1208,40100,9,1,9,9,9,9,9,9,15,"15999","09/09/1899","2","1"
"15024",5517,1209,40100,9,1,9,9,9,9,9,9,15,"15999","09/09/1899","1","2"
"15024",5675,4222,20600,9,1,9,9,9,9,9,9,15,"15999","09/09/1899","3","1"
"15024",5676,4223,91200,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","2","1"
"15024",5676,4224,40100,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","2","1"
"15024",5676,4225,91900,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","2","1"
"15024",5677,4226,10400,9,1,9,9,9,9,9,9,15,"15999","09/09/1899","1","1"
"15024",5678,4383,40100,9,1,9,9,9,9,9,9,15,"15999","09/09/1899","1","2"
"15024",5679,4384,40100,9,1,9,9,9,9,9,9,15,"15999","09/09/1899","1","1"
"15024",5680,4385,40100,9,1,9,9,9,9,9,9,15,"15999","09/09/1899","1","1"
"15024",5681,4386,10100,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","2","1"
"15024",5682,4387,40100,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","1","1"
"15024",5683,4388,40100,9,1,9,9,9,9,9,9,15,"15024","09/09/1899","3","2"
"15024",5684,4389,20600,1,1,9,1,3,9,1,3,15,"15108","31/05/2014","1","1"
"15024",5685,4390,40100,9,1,9,9,9,9,9,9,15,"15999","09/09/1899","1","1"
"15024",5739,7745,10100,1,1,9,0,3,9,0,1,15,"15109","02/08/2015","1","1"
"15024",5740,7746,40100,9,1,9,1,3,9,1,1,15,"15024","04/05/2016","1","1"
"15024",5741,7747,20600,1,1,9,1,3,9,1,2,15,"15121","29/12/2015","1","2"
"15024",5758,6300,40100,9,1,9,9,9,9,9,9,15,"15999","18/08/2014","1","1"
"15024",5759,6297,40100,1,1,2,1,3,2,1,1,15,"15091","25/02/2016","1","6"
"15024",5760,6298,40100,1,1,9,1,3,4,1,1,15,"15091","17/04/2016","1","1"
"15024",5761,6299,40100,1,1,1,1,3,1,1,1,15,"15121","27/02/2016","2","3"
"15024",5762,6301,40103,1,1,2,9,3,2,9,1,15,"15108","20/04/2016","1","1"
"15024",5763,6302,40100,1,1,2,1,3,2,1,1,15,"15109","09/04/2016","1","1"
"15024",5764,6303,40100,1,2,1,1,5,1,1,1,15,"15108","09/02/2016","1","1"
"15024",5765,6304,40103,1,1,1,1,3,1,1,1,15,"15121","10/11/2015","3","2"
"15024",5766,6305,10100,9,1,9,9,9,9,9,9,15,"15109","19/07/2011","1","1"
"15024",5767,6306,40100,1,1,2,1,3,2,1,1,15,"15121","16/05/2016","1","2"
"15024",5768,6307,40100,1,1,2,1,3,2,1,1,15,"15121","17/01/2016","1","1"
"15024",5769,6308,40100,1,1,2,1,3,2,1,1,15,"15108","24/12/2015","1","1"
"15024",5770,6309,40100,1,1,1,1,3,1,1,1,15,"15024","01/03/2016","1","1"
"15024",5771,6310,10100,2,1,9,9,2,4,9,1,15,"15024","31/10/2015","1","1"
"15024",5772,6311,40103,2,1,9,2,3,0,2,1,15,"15035","09/04/2016","2","1"
"15024",5773,6312,40100,1,1,9,2,3,0,2,1,15,"15121","24/09/2015","1","1"
"15024",5774,6313,40100,1,1,2,1,3,2,1,1,15,"15121","18/04/2016","1","1"
"15024",5775,6314,40103,1,1,9,9,3,9,9,1,15,"15035","08/04/2016","1","1"
"15024",5776,6315,10100,2,1,9,0,1,4,0,1,15,"15053","14/07/2014","1","1"
"15024",5776,6316,10400,2,1,9,0,1,4,0,9,15,"15053","14/07/2014","1","1"
"15024",5777,6317,20600,1,1,1,1,3,1,1,3,15,"15108","06/08/2013","3","1"
"15024",5778,6318,40103,2,1,9,2,3,4,2,1,15,"15121","15/04/2016","1","1"
"15024",5779,6319,10100,1,1,9,0,4,4,0,9,15,"15109","16/04/2016","1","1"
"15024",5780,6320,10100,1,1,1,1,4,1,1,1,15,"15121","01/12/2015","1","1"
"15024",5781,6321,40100,1,1,9,1,3,9,1,1,15,"15024","13/12/2015","1","1"
"15024",5782,6322,30400,1,1,9,1,3,9,1,1,15,"15109","03/12/2015","1","1"
"15024",5783,6323,30400,1,1,0,1,3,3,1,1,15,"15035","09/02/2016","2","1"
"15024",5784,6324,40100,1,1,1,1,3,1,1,1,15,"15109","26/05/2015","4","6"
"15024",5785,6325,40103,2,1,9,2,3,0,2,1,15,"15121","17/12/2015","1","1"
"15024",5786,6326,40100,1,1,9,1,3,9,1,1,15,"15121","15/12/2015","1","2"
"15024",5787,6327,30400,1,1,9,0,3,0,0,1,15,"15109","10/05/2015","1","1"
"15024",5788,6743,40700,9,1,9,9,9,9,9,9,15,"15109","26/11/2015","2","2"
"15024",5789,6744,10100,1,1,9,1,4,9,1,9,99,"99999","03/01/2014","1","1"
"15024",5790,6745,40100,1,1,2,1,3,2,1,1,15,"15024","29/05/2016","1","1"
"15024",5791,6898,40100,1,1,9,1,3,9,1,1,15,"15108","09/05/2016","2","1"
"15024",5792,6899,40100,1,1,1,1,3,1,1,1,15,"15121","04/01/2015","1","1"
"15024",5793,6900,40100,1,1,1,1,3,1,1,1,15,"15024","14/03/2016","1","2"
"15024",5794,6901,40100,1,1,1,1,3,1,1,1,15,"15109","01/04/2016","2","1"
"15024",5795,6902,40100,1,1,1,1,3,1,1,1,15,"15035","24/05/2016","1","1"
"15024",8307,6931,40100,1,1,9,1,3,9,1,1,15,"15024","24/05/2016","2","1"
"15024",8308,6932,40100,1,1,2,1,3,2,1,1,15,"15121","22/06/2016","1","1"
"15024",8309,6933,40100,1,1,9,1,3,9,1,1,15,"15091","16/10/2015","1","1"
"15024",8310,6934,40100,1,1,1,1,3,1,1,1,15,"15033","09/09/1899","1","1"
"15024",8311,6935,40600,9,1,9,0,2,4,0,1,15,"15121","25/08/2015","1","1"
"15024",8311,6936,10400,0,1,9,9,2,4,9,1,15,"15121","25/08/2015","1","1"
"15024",8312,6937,10100,1,1,1,1,3,1,1,1,15,"15109","14/12/2014","1","1"
"15024",8313,6938,40100,1,1,1,1,3,1,1,1,15,"15024","09/02/2016","2","1"
"15024",8314,6939,40100,2,1,2,1,3,2,1,1,15,"15091","05/06/2016","1","1"
"15024",8315,6940,40100,1,1,2,1,3,2,1,1,15,"15121","27/06/2016","1","1"
"15024",8316,6941,10100,1,1,2,9,3,2,9,1,15,"15023","07/07/2014","1","1"
"15024",8317,6942,30400,1,1,0,1,3,3,1,9,15,"15095","10/06/2016","1","1"
"15024",8318,6943,10100,1,1,1,1,3,1,1,1,15,"15109","11/04/2016","2","1"
"15024",8319,6944,40100,9,1,9,9,9,9,9,9,15,"15095","08/06/2016","1","1"
"15024",8320,6945,30400,1,1,0,1,3,3,1,1,15,"15109","29/07/2014","1","1"
"15024",8321,6946,40100,1,1,1,1,3,1,1,1,15,"15024","05/03/2016","1","4"
"15024",8322,7714,40100,1,1,1,1,3,1,1,1,15,"15095","23/06/2016","6","4"
"15024",8323,7715,10100,1,1,9,1,3,4,1,1,15,"15109","05/03/2015","1","1"
"15024",8324,7716,20600,1,1,9,9,3,9,9,1,15,"15109","30/01/2016","1","1"
"15024",8325,7717,40100,1,1,9,1,3,9,1,1,15,"15121","21/05/2015","1","1"
"15024",8326,7718,10100,1,1,1,1,5,1,1,1,15,"15121","01/12/2013","1","1"
"15024",8326,7719,10400,1,1,1,9,3,1,9,1,15,"15121","01/12/2013","1","1"
"15024",8327,7720,40100,1,1,1,1,3,1,1,1,15,"15023","29/04/2016","1","1"
"15024",8328,7721,40100,1,1,9,1,3,9,1,1,15,"15095","09/06/2016","1","1"
"15024",8329,7722,40100,1,1,1,1,3,1,1,1,15,"15121","30/06/2016","1","1"
"15024",8330,7723,30500,1,1,0,1,3,3,1,1,15,"15109","16/08/2014","1","1"
"15024",8331,7724,40100,2,1,0,1,3,3,1,1,15,"15109","27/05/2016","1","1"
"15024",8332,7725,40100,1,1,1,1,3,1,1,1,15,"15024","18/05/2016","2","1"
"15024",8333,7726,40100,1,1,9,1,3,9,1,1,15,"15091","28/05/2016","2","1"
"15024",8334,7727,40100,1,1,2,1,3,2,1,1,15,"15108","07/06/2016","2","1"
"15024",8335,7728,40100,9,1,2,1,3,2,1,1,15,"15121","22/06/2016","1","1"
"15024",8336,7729,40100,1,1,1,1,5,1,1,1,15,"15121","06/02/2015","1","1"
"15024",8337,7730,40100,1,1,9,1,3,4,1,1,15,"15109","07/04/2016","1","1"
"15024",8338,7731,40100,1,1,1,1,3,1,1,1,15,"15109","03/06/2016","1","1"
"15024",8339,7732,40100,1,1,2,1,3,2,1,1,15,"15053","19/07/2016","1","1"
"15024",8340,7733,40100,1,1,9,9,3,9,9,1,15,"15109","26/05/2016","1","1"
"15024",8341,7734,30400,1,1,0,1,3,3,1,1,15,"15121","28/11/2014","1","1"
"15024",8342,7735,10100,1,1,1,0,3,1,0,1,15,"15109","13/05/2014","1","2"
"15024",8343,7736,40700,2,1,9,2,0,0,2,2,15,"15109","09/09/1899","1","1"
"15024",8344,7737,20600,1,1,9,1,3,4,1,2,15,"15109","01/05/2016","1","1"
"15024",8345,7738,20600,1,1,9,1,3,4,1,2,15,"15035","19/04/2015","3","9"
"15024",8346,7739,40300,0,1,9,0,0,0,0,3,15,"15121","01/07/2011","1","1"
"15024",8347,7740,10100,1,1,1,1,3,1,1,1,15,"15109","10/04/2014","1","1"
"15024",8348,7741,40100,1,1,2,1,3,2,1,1,15,"15109","09/06/2016","3","3"
"15024",8349,7742,40100,1,1,1,1,3,1,1,1,15,"15108","09/06/2016","1","1"
"15024",8350,7743,40100,1,1,1,1,3,1,1,1,15,"15121","19/04/2016","1","1"
"15024",8351,7744,91900,2,1,9,9,0,0,9,2,15,"15121","19/08/2015","12","4"
"15024",8693,6903,30400,1,1,9,0,3,0,0,1,15,"15108","27/08/2014","1","1"
"15024",8694,6904,40100,1,1,1,1,3,1,1,1,15,"15108","02/06/2016","1","2"
"15024",8695,6905,30400,1,1,9,0,0,0,0,1,15,"15121","07/02/2015","1","1"
"15024",8696,6906,40500,1,1,9,1,3,9,1,1,15,"15095","13/04/2016","1","3"
"15024",8697,6907,10100,1,1,9,0,3,9,0,1,15,"15121","02/08/2015","1","1"
"15024",8698,6908,10100,1,1,1,1,4,1,1,1,15,"15109","01/05/2016","2","1"
"15024",8699,6909,10200,1,1,9,1,0,4,1,1,15,"15053","06/09/2015","1","1"
"15024",8700,6910,40500,9,1,9,9,9,9,9,2,15,"15109","09/03/2016","1","1"
"15024",8701,6911,10100,1,1,1,1,4,1,1,1,15,"15035","02/11/2013","1","1"
"15024",8701,6912,80101,9,1,9,9,9,9,9,9,15,"15014","04/11/2013","1","2"
"15024",8701,6913,10400,9,1,9,9,9,9,9,9,15,"15014","04/11/2013","1","2"
"15024",8702,6914,30400,1,1,0,1,3,3,1,9,15,"15109","02/06/2016","1","1"
"15024",8703,6915,40100,1,1,2,1,3,2,1,1,15,"15121","06/03/2016","5","2"
"15024",8704,6916,40100,2,1,9,2,3,0,2,1,15,"15035","11/06/2016","1","1"
"15024",8705,6917,40100,1,1,1,1,3,1,1,1,15,"15108","07/06/2016","1","1"
"15024",8706,6918,40100,2,1,9,1,3,9,1,1,15,"15095","29/04/2015","1","1"
"15024",8707,6919,30400,1,1,0,9,9,3,9,1,15,"15121","13/09/2015","1","1"
"15024",8708,6920,40100,1,1,1,1,3,1,1,1,15,"15091","15/06/2016","4","1"
"15024",8709,6921,40100,1,1,9,2,3,0,2,1,15,"15109","13/05/2015","1","1"
"15024",8710,6922,40100,1,1,9,1,3,0,1,1,15,"15109","19/05/2016","1","1"
"15024",8711,6923,40100,1,1,9,1,3,9,1,1,15,"15109","22/10/2015","3","1"
"15024",8712,6924,10100,1,1,1,1,3,1,1,1,15,"15109","02/04/2013","2","1"
"15024",8713,6925,40100,2,1,9,2,3,0,2,1,15,"15121","17/06/2016","1","1"
"15024",8714,6926,40100,2,1,1,1,3,1,1,1,15,"15024","27/04/2016","1","1"
"15024",8715,6927,10100,1,1,1,1,3,1,1,1,15,"15108","15/04/2015","2","1"
"15024",8716,6928,40100,1,1,1,1,3,1,1,1,15,"15095","18/02/2016","2","1"
"15024",8717,6929,40100,1,1,9,1,3,4,1,1,15,"15108","29/06/2016","1","1"
"15024",8718,6930,91900,2,1,9,9,1,4,9,1,15,"15024","14/05/2016","1","1"
"15024",8719,8708,40100,0,1,1,9,3,1,9,1,15,"15121","15/01/2016","1","1"
"15024",8720,8709,20600,0,1,9,1,9,9,1,2,15,"15035","07/07/2015","1","1"
"15024",8721,8710,10100,9,1,9,9,9,9,9,9,15,"15109","06/02/2015","3","4"
"15024",8722,8711,40100,1,1,2,1,3,2,1,1,15,"15121","30/01/2016","1","1"
"15024",8723,8712,40100,1,1,1,1,3,1,1,1,15,"15095","20/02/2016","2","1"
"15024",8724,8713,40100,0,1,9,0,3,9,0,1,15,"15109","14/12/2015","1","1"
"15024",8725,8714,40100,9,1,9,9,9,9,9,9,15,"15121","24/05/2015","1","1"
"15024",8726,8715,10100,9,1,9,9,9,9,9,9,15,"15999","29/08/2015","1","2"
"15024",8727,8716,40100,9,1,9,9,9,9,9,9,15,"15999","05/04/2016","1","1"
"15024",8728,8717,40100,0,1,2,9,3,2,9,1,15,"15108","18/03/2016","1","1"
"15024",8729,8869,40100,0,1,1,1,3,1,1,1,15,"15121","19/01/2016","1","1"
"15024",8730,8870,40100,1,1,2,1,3,2,1,1,15,"15091","04/02/2016","3","1"
"15024",8731,8871,20600,1,1,9,1,3,9,1,2,15,"15121","11/06/2015","1","1"
"15024",8732,8872,40100,1,1,1,1,3,1,1,1,15,"15024","27/02/2016","1","1"
"15024",8733,8873,40100,9,1,9,9,9,9,9,9,15,"15999","05/02/2016","1","1"
"15024",8734,8874,40100,1,1,2,1,3,2,1,1,15,"15023","09/03/2016","1","1"
"15024",8735,8875,40100,9,1,9,9,9,9,9,9,15,"15999","19/12/2015","1","1"
"15024",8736,8876,40100,9,1,9,9,9,9,9,9,15,"15053","22/09/2015","1","1"
"15024",8737,8877,40100,1,1,2,1,3,2,1,1,15,"15121","09/04/2016","1","1"
"15024",8738,8878,40100,9,1,9,9,9,9,9,9,15,"15109","28/06/2015","1","1"
"15024",8739,8879,40100,1,1,2,1,3,2,1,1,15,"15091","13/01/2016","1","1"
"15024",8740,8880,40100,1,1,1,1,3,1,1,1,15,"15109","25/08/2015","1","1"
"15024",8741,8881,10100,1,1,0,1,4,3,1,9,15,"15109","15/04/2015","1","1"
"15024",8742,8882,10400,1,1,0,1,3,3,1,1,99,"99999","16/05/2016","1","1"
"15024",8743,8883,40100,9,1,9,9,9,9,9,9,15,"15999","29/05/2015","1","6"
"15024",8744,8884,20600,1,1,9,9,3,9,9,1,15,"15035","23/04/2015","2","11"
"15024",8745,8885,40100,9,1,9,9,9,9,9,9,15,"15999","01/03/2016","1","2"
"15024",8746,8886,40100,1,1,1,1,3,1,1,1,15,"15121","16/11/2015","2","1"
"15024",8747,8887,40100,1,2,1,1,3,1,1,1,15,"15108","10/04/2016","1","1"
"15024",8748,8888,10100,1,2,1,1,2,1,1,1,15,"15023","17/09/2015","1","1"
"15024",8748,8889,10100,1,2,1,1,2,1,1,1,15,"15023","17/09/2015","1","1"
"15024",8749,8890,30400,1,1,0,1,0,3,1,1,15,"15023","03/10/2015","1","1"
"15024",8778,5230,40100,1,1,0,1,3,3,1,1,15,"15024","17/02/2015","1","1"
"15024",8910,8891,40100,1,1,1,1,3,1,1,1,15,"15121","21/01/2016","2","3"
"15024",8911,8892,30400,1,1,0,2,0,3,2,1,15,"15109","04/11/2015","1","1"
"15024",8912,8893,40100,9,1,9,9,9,9,9,9,15,"15121","26/03/2016","1","1"
"15024",8913,8894,10100,1,1,2,1,3,2,1,1,15,"15091","01/06/2016","1","1"
"15024",8914,8895,40100,1,1,1,1,3,1,1,1,15,"15095","11/11/2015","2","1"
"15024",8915,8896,40100,1,1,1,1,3,1,1,1,15,"15053","14/02/2016","1","1"
"15024",8916,8897,40100,1,1,9,1,3,9,1,1,15,"15121","30/03/2016","1","1"
"15024",8917,8898,10100,9,1,9,9,9,9,9,9,15,"15053","06/02/2016","1","1"
"15024",8918,8899,30400,9,1,9,9,9,9,9,9,15,"15121","04/03/2016","1","1"
"15024",8919,6124,40100,1,1,2,1,3,2,1,1,15,"15095","02/03/2016","1","1"
"15024",8920,6125,40103,1,1,9,2,3,9,2,1,15,"15024","08/09/2015","1","1"
"15024",8921,6126,40100,1,1,9,2,3,0,2,9,15,"15121","04/03/2016","1","1"
"15024",8922,8705,40100,0,1,2,1,3,2,1,1,15,"15035","14/12/2015","2","1"
"15024",8923,8706,40100,9,1,9,9,9,9,9,9,15,"15060","22/01/2016","1","1"
"15024",8924,6123,40100,1,1,0,1,3,3,1,1,15,"15095","01/04/2016","1","1"
"15024",8925,6127,10100,1,1,1,1,3,1,1,1,15,"15023","29/10/2015","3","2"
"15024",8926,6128,40100,1,1,1,1,3,1,1,1,15,"15109","02/10/2015","1","3"
"15024",8927,6129,40100,1,1,9,1,3,9,1,1,15,"15024","05/12/2015","1","1"
"15024",8928,6130,40100,1,1,1,1,3,1,1,1,15,"15053","01/03/2016","2","1"
"15024",8929,6131,40100,1,1,1,9,3,1,9,9,15,"15035","10/03/2015","1","1"
"15024",8930,6132,40100,1,1,1,1,3,1,1,1,15,"15091","06/02/2016","1","2"
"15024",8931,6133,40100,1,1,1,1,3,1,1,1,15,"15109","22/12/2015","1","1"
"15024",8932,6134,20600,9,1,9,9,9,9,9,9,15,"15109","11/03/2016","1","1"
"15024",8933,6287,40100,1,1,1,1,3,1,1,1,15,"15024","11/03/2016","1","2"
"15024",8934,6288,40100,1,1,1,1,3,1,1,1,15,"15024","02/03/2016","2","2"
"15024",8935,6289,40100,1,1,1,1,3,1,1,1,15,"15108","20/01/2016","1","1"
"15024",8936,6290,40100,1,1,9,1,3,4,1,1,15,"15121","26/12/2014","8","1"
"15024",8937,6291,30400,9,1,9,9,9,9,9,9,15,"15109","08/03/2016","1","1"
"15024",8938,6292,40100,1,1,2,1,3,2,1,1,15,"15121","08/04/2016","1","1"
"15024",8939,6293,40100,1,1,1,1,3,1,1,1,15,"15121","30/03/2016","1","1"
"15024",8940,6294,10100,1,1,9,0,3,4,0,1,15,"15121","07/01/2016","1","1"
"15024",8941,6295,40100,1,1,2,1,3,2,1,1,15,"15121","02/04/2016","1","1"
"15024",8942,6296,40100,1,1,9,1,3,9,1,1,15,"15109","14/05/2016","1","2"
"15024",8943,7458,40100,1,1,1,1,3,1,1,1,15,"15095","15/10/2015","2","1"
"15024",8944,7871,20600,1,1,2,1,3,2,1,1,15,"15053","12/05/2014","3","1"
"15024",8945,7872,40100,1,1,1,1,3,1,1,1,15,"15095","09/09/1899","1","2"
"15024",8946,7873,10400,9,1,9,9,9,9,9,9,15,"15121","09/09/1899","1","1"
"15024",8947,7874,40100,9,1,9,9,9,9,9,9,15,"15057","07/08/2015","1","1"
"15024",8948,7875,40100,1,1,2,1,3,2,1,1,15,"15109","09/09/1899","1","1"
"15024",8949,7876,40500,9,1,9,9,9,9,9,9,15,"15037","09/09/1899","1","1"
"15024",8950,7877,10100,9,1,9,9,9,9,9,9,15,"15121","09/09/1899","1","1"
"15024",8951,7878,20600,9,1,9,9,9,9,9,9,15,"15108","09/09/1899","1","1"
"15024",8952,7879,40100,0,1,1,1,3,1,1,1,15,"15121","03/12/2015","1","1"
"15024",8953,7880,10100,1,1,1,1,3,1,1,1,15,"15109","07/10/2015","1","2"
"15024",8954,7881,40500,0,1,9,9,9,9,9,2,15,"15095","22/05/2015","1","1"
"15024",8955,7882,40100,1,1,1,1,3,1,1,1,15,"15121","09/09/1899","1","1"
"15024",8956,7883,40100,9,1,9,9,9,9,9,9,15,"15999","02/12/2015","1","1"
"15024",8957,7884,10100,9,1,9,9,9,9,9,9,15,"15999","21/09/2015","1","1"
"15024",8958,7885,40100,9,1,9,9,9,9,9,9,15,"15035","22/01/2016","1","1"
"15024",8959,7886,91900,9,1,9,9,9,9,9,9,15,"15091","26/12/2015","1","1"
"15024",8960,7887,40100,0,1,9,1,3,9,1,1,15,"15053","29/11/2015","1","1"
"15024",8960,7888,91900,0,1,2,9,0,2,9,1,15,"15053","29/11/2015","1","1"
"15024",8961,7889,10100,9,1,9,9,9,9,9,9,15,"15121","22/09/2015","1","1"
"15024",8961,7890,10400,9,1,9,9,9,9,9,9,15,"15121","22/09/2015","1","4"
"15024",8962,7891,40100,9,1,9,9,9,9,9,9,15,"15999","21/01/2016","1","1"
"15024",8963,7892,40100,9,1,9,9,9,9,9,9,15,"15999","20/11/2015","1","1"
"15024",8964,7893,40100,9,1,9,9,9,9,9,9,15,"15013","18/11/2015","1","1"
"15024",8965,7894,40100,0,1,2,1,3,2,1,1,15,"15024","29/10/2015","2","1"
"15024",8966,7895,40100,9,1,9,9,9,9,9,9,15,"15121","14/03/2015","1","15"
"15024",9125,7896,40100,9,1,9,9,9,9,9,9,15,"15999","26/11/2015","1","1"
"15024",9126,7897,40100,0,1,2,9,3,2,9,9,15,"15035","11/02/2016","1","1"
"15024",9127,7898,40100,1,1,2,1,3,2,1,1,15,"15121","06/02/2016","1","1"
"15024",9128,7899,40100,9,1,9,9,9,9,9,9,15,"15024","02/10/2015","2","1"
"15024",9129,7900,40100,9,1,9,9,9,9,9,9,15,"15999","19/12/2015","3","2"
"15024",9130,7901,40100,1,1,1,1,3,1,1,1,15,"15109","02/12/2015","1","1"
"15024",9131,7902,50200,9,1,9,9,9,9,9,9,15,"15121","04/09/2015","1","1"
"15024",9132,7903,40100,1,1,1,1,3,1,1,1,15,"15121","17/09/2015","1","1"
"15024",9133,7904,40100,9,1,9,9,9,9,9,9,15,"15999","29/11/2015","2","1"
"15024",9134,7905,40100,9,1,9,9,9,9,9,9,15,"15109","29/07/2015","1","1"
"15024",9135,8057,40100,9,1,9,9,9,9,9,9,15,"15999","06/01/2016","1","1"
"15024",9136,8058,40100,1,1,1,1,3,1,1,1,15,"15035","15/12/2015","1","1"
"15024",9137,8059,40100,1,1,1,1,3,1,1,1,15,"15121","26/02/2015","1","1"
"15024",9138,8060,40100,1,1,2,1,3,2,1,1,15,"15109","16/12/2015","1","1"
"15024",9139,8061,30400,9,1,9,0,9,9,0,1,15,"15024","21/09/2015","1","1"
"15024",9140,8062,40100,9,1,9,1,5,9,1,9,15,"15109","05/01/2016","1","1"
"15024",9141,8063,40100,9,1,2,1,3,2,1,1,15,"15121","21/01/2016","1","1"
"15024",9142,8064,10100,9,1,1,1,3,1,1,1,15,"15121","06/12/2015","1","1"
"15024",9143,8065,40100,0,1,1,1,3,1,1,1,15,"15024","23/10/2015","1","1"
"15024",9144,8066,40100,1,1,1,1,3,1,1,1,15,"15121","31/12/2015","1","1"
"15024",9145,8067,40500,1,1,9,1,3,0,1,1,15,"15108","26/06/2015","2","1"
"15024",9146,8068,40100,1,1,9,2,3,0,2,1,15,"15121","30/12/2015","1","1"
"15024",9147,8069,91900,0,1,9,9,0,0,9,2,15,"15023","15/11/2014","1","1"
"15024",9148,8070,40100,0,1,2,1,3,2,1,1,15,"15109","23/07/2015","3","1"
"15024",9149,8071,40100,1,1,1,1,3,1,1,1,15,"15109","11/11/2015","1","1"
"15024",9150,8072,40100,0,1,2,1,3,2,1,1,15,"15121","05/11/2015","2","1"
"15024",9151,8073,10200,0,1,9,1,3,4,1,1,15,"15053","25/09/2014","1","1"
"15024",9152,8074,40100,0,1,2,1,3,2,1,1,15,"15121","28/01/2016","2","2"
"15024",9153,8075,40100,1,1,1,1,3,1,1,1,15,"15121","04/01/2016","1","1"
"15024",9154,8695,40100,1,1,1,1,3,1,1,1,15,"15121","26/07/2015","3","2"
"15024",9155,8696,10100,9,1,9,1,5,9,1,1,15,"15091","28/05/2015","1","1"
"15024",9156,8697,40100,1,1,1,1,3,1,1,1,15,"15035","03/11/2015","1","1"
"15024",9157,8698,40103,1,1,9,1,3,4,1,1,15,"15108","13/02/2016","1","1"
