ubicageo,cod_expe,cod_deli,delirie6,califica,gdo_cons,form_com,form_acc,modalida,elemcomi,concurso,clasific,ent_ocur,muniocur,fec_ocur,totalca1,totalca2
"09007",595,819,4030,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","3","2"
"09007",596,820,4030,2,1,1,2,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",597,821,4090,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",598,822,1010,2,1,1,2,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",599,823,4040,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",600,824,1010,2,1,1,2,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",601,825,4100,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","4"
"09007",602,826,1010,2,1,1,2,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",603,827,4030,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",604,828,6020,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",605,829,1010,2,1,1,2,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",606,830,4130,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","3","16"
"09007",606,831,4130,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","3","16"
"09007",606,832,4130,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","3","16"
"09007",607,833,1010,2,1,1,2,4,9,9,9,99,"99999","09/09/1899","1","3"
"09007",608,834,4050,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",609,835,1010,2,2,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",610,836,1010,2,1,1,2,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",611,837,4030,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","2"
"09007",611,838,8062,2,1,1,2,1,9,9,9,99,"99999","09/09/1899","1","2"
"09007",612,839,4030,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","2","2"
"09007",612,840,8062,2,1,1,2,4,9,9,9,99,"99999","09/09/1899","2","2"
"09007",612,841,4030,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","2","2"
"09007",612,842,8062,2,1,1,2,4,9,9,9,99,"99999","09/09/1899","2","2"
"09007",613,843,4020,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","2"
"09007",614,844,4020,1,1,1,2,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",615,845,1010,2,1,1,2,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",616,846,1010,2,1,1,2,4,9,9,9,99,"99999","09/09/1899","2","2"
"09007",616,847,1010,2,1,1,2,4,9,9,9,99,"99999","09/09/1899","2","2"
"09007",617,848,2060,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","2","1"
"09007",617,849,2060,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","2","1"
"09007",618,850,4050,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",619,851,4050,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",620,852,4050,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",621,853,3040,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",621,854,4050,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",622,855,1010,2,1,1,2,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",623,856,4050,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","2","1"
"09007",623,857,4050,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","2","1"
"09007",624,858,3010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",624,859,4050,1,1,1,2,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",625,860,8062,2,1,1,2,4,9,9,9,99,"99999","09/09/1899","2","1"
"09007",625,861,4170,2,1,1,2,1,9,9,9,99,"99999","09/09/1899","2","1"
"09007",625,862,8062,2,1,1,2,4,9,9,9,99,"99999","09/09/1899","2","1"
"09007",625,863,4170,2,1,1,2,1,9,9,9,99,"99999","09/09/1899","2","1"
"09007",626,864,4070,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","13"
"09007",627,865,2064,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","2","1"
"09007",627,866,2064,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","2","1"
"09007",628,867,3040,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",628,868,4050,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",629,869,1010,2,1,1,2,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",630,870,2064,1,1,1,2,3,9,9,9,99,"99999","09/09/1899","4","1"
"09007",630,871,2064,1,1,1,2,3,9,9,9,99,"99999","09/09/1899","4","1"
"09007",630,872,2064,1,1,1,2,3,9,9,9,99,"99999","09/09/1899","4","1"
"09007",630,873,2064,1,1,1,2,3,9,9,9,99,"99999","09/09/1899","4","1"
"09007",631,874,4020,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","2"
"09007",632,875,4030,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","2","1"
"09007",632,876,4030,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","2","1"
"09007",633,877,1010,2,2,1,2,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",634,878,2064,1,1,1,2,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",635,879,4050,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",636,880,4100,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","4","2"
"09007",636,881,4100,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","4","2"
"09007",636,882,4100,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","4","2"
"09007",636,883,4100,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","4","2"
"09007",637,884,4030,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",638,885,6020,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",639,886,1010,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","3"
"09007",640,887,4130,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",641,888,3050,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",642,889,1010,1,2,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",642,890,4050,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",643,891,3010,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",643,892,2010,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",644,893,1040,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",645,894,4040,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","1"
"09007",645,895,4040,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","1"
"09007",646,896,1020,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",647,897,4030,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",648,898,2064,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","2","3"
"09007",648,899,2064,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","2","3"
"09007",649,900,4030,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",650,901,1010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",651,902,4130,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","4"
"09007",651,903,4130,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","4"
"09007",652,904,2060,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","2"
"09007",653,905,4030,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","4"
"09007",653,906,4030,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","4"
"09007",654,907,2064,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","3","1"
"09007",654,908,4030,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","3","1"
"09007",654,909,2064,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","3","1"
"09007",654,910,4030,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","3","1"
"09007",654,911,2064,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","3","1"
"09007",654,912,4030,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","3","1"
"09007",655,913,4090,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",656,914,4100,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","2"
"09007",656,915,4100,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","2"
"09007",657,916,6011,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","2"
"09007",658,917,1010,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",659,918,2064,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",660,919,4050,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",661,920,4030,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","1"
"09007",661,921,4030,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","1"
"09007",662,922,4100,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","3"
"09007",663,923,4100,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",663,924,3040,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",664,925,4030,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","2"
"09007",665,926,3010,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",666,927,6020,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",667,928,4030,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","2"
"09007",668,929,2063,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","2"
"09007",669,930,4100,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","4"
"09007",670,931,4050,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",671,932,4050,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",672,933,4050,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",673,934,4100,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","4"
"09007",674,935,4170,2,1,1,2,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",675,936,3050,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",676,937,4030,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",677,938,4050,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","2"
"09007",677,939,4050,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","2"
"09007",678,940,4100,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","3"
"09007",678,941,1010,1,2,1,1,5,9,9,9,99,"99999","09/09/1899","2","3"
"09007",678,942,4100,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","3"
"09007",678,943,1010,1,2,1,1,5,9,9,9,99,"99999","09/09/1899","2","3"
"09007",679,944,6011,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","2"
"09007",679,945,3050,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","2"
"09007",680,946,7011,2,1,1,2,1,9,9,9,99,"99999","09/09/1899","1","1"
"09007",680,947,4090,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",681,948,4030,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","2"
"09007",682,949,1010,2,2,1,1,4,9,9,9,99,"99999","09/09/1899","3","4"
"09007",682,950,1010,2,2,1,1,4,9,9,9,99,"99999","09/09/1899","3","4"
"09007",682,951,1010,2,2,1,1,4,9,9,9,99,"99999","09/09/1899","3","4"
"09007",683,952,2064,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","3","1"
"09007",683,953,2064,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","3","1"
"09007",683,954,2064,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","3","1"
"09007",684,955,4050,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","4"
"09007",685,956,4090,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","2"
"09007",685,957,4090,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","2"
"09007",686,958,4090,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",687,959,1010,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","3","1"
"09007",687,960,1010,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","3","1"
"09007",687,961,1010,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","3","1"
"09007",688,962,3050,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","2"
"09007",689,963,2064,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","4","1"
"09007",689,964,2064,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","4","1"
"09007",689,965,2064,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","4","1"
"09007",689,966,2064,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","4","1"
"09007",690,967,1010,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",691,968,6011,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",691,969,3050,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",691,970,3050,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",692,971,4050,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",693,972,2064,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","3","2"
"09007",693,973,2064,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","3","2"
"09007",693,974,2064,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","3","2"
"09007",694,975,4050,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","2"
"09007",695,976,1010,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","3"
"09007",695,977,4130,1,2,1,1,5,9,9,9,99,"99999","09/09/1899","1","3"
"09007",696,978,4130,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","6","2"
"09007",696,979,4130,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","6","2"
"09007",696,980,4130,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","6","2"
"09007",696,981,4130,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","6","2"
"09007",696,982,4130,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","6","2"
"09007",696,983,4130,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","6","2"
"09007",697,984,4050,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",698,985,4020,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",699,986,2064,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","4"
"09007",700,987,7014,1,1,1,2,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",700,988,7011,1,1,1,2,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",701,989,4130,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",702,990,4170,1,1,1,2,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",702,991,8080,1,1,1,2,3,9,9,9,99,"99999","09/09/1899","2","1"
"09007",702,992,4170,1,1,1,2,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",702,993,8080,1,1,1,2,3,9,9,9,99,"99999","09/09/1899","2","1"
"09007",703,994,4050,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","2"
"09007",704,995,4030,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","2"
"09007",705,996,4100,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",706,997,4020,2,1,1,2,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",707,998,3050,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",708,999,4130,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","2"
"09007",709,1000,4100,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","2"
"09007",709,1001,4100,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","2"
"09007",710,1002,4030,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",711,1003,2064,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","4","3"
"09007",711,1004,2064,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","4","3"
"09007",711,1005,2064,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","4","3"
"09007",711,1006,2064,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","4","3"
"09007",712,1007,1010,1,2,1,1,5,9,9,9,99,"99999","09/09/1899","1","2"
"09007",713,1008,4050,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",714,1009,3040,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",715,1010,4080,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","2"
"09007",715,1011,4080,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","2"
"09007",716,1012,3050,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",717,1013,4200,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","4","5"
"09007",717,1014,4200,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","4","5"
"09007",717,1015,4200,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","4","5"
"09007",717,1016,4200,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","4","5"
"09007",718,1017,6020,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",719,1018,2064,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","2","2"
"09007",719,1019,2064,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","2","2"
"09007",720,1020,4130,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","6","2"
"09007",720,1021,4130,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","6","2"
"09007",720,1022,4130,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","6","2"
"09007",720,1023,4130,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","6","2"
"09007",720,1024,4130,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","6","2"
"09007",720,1025,4130,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","6","2"
"09007",721,1026,3050,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",722,1027,1010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",723,1028,1010,2,2,1,1,4,9,9,9,99,"99999","09/09/1899","1","2"
"09007",724,1029,1010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",725,1030,1010,1,2,1,1,3,9,9,9,99,"99999","09/09/1899","1","2"
"09007",725,1031,4010,1,2,1,1,3,9,9,9,99,"99999","09/09/1899","1","2"
"09007",726,1032,2060,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","4"
"09007",727,1033,1010,1,2,1,1,5,9,9,9,99,"99999","09/09/1899","4","2"
"09007",727,1034,1010,1,2,1,1,5,9,9,9,99,"99999","09/09/1899","4","2"
"09007",727,1035,1010,1,2,1,1,5,9,9,9,99,"99999","09/09/1899","4","2"
"09007",727,1036,1010,1,2,1,1,5,9,9,9,99,"99999","09/09/1899","4","2"
"09007",728,1037,1010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","3"
"09007",729,1038,4030,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",730,1039,4030,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",731,1040,4010,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",732,1041,4050,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","2","1"
"09007",732,1042,4050,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","2","1"
"09007",733,1043,2064,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","2"
"09007",734,1044,2064,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",734,1045,3010,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",735,1046,4100,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","5"
"09007",736,1047,2060,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","2","1"
"09007",736,1048,2060,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","2","1"
"09007",737,1049,6020,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",738,1050,4120,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","1"
"09007",738,1051,4120,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","1"
"09007",739,1052,1010,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",740,1053,2064,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","2"
"09007",741,1054,1010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","3","2"
"09007",741,1055,1010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","3","2"
"09007",741,1056,1010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","3","2"
"09007",742,1057,4030,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","2"
"09007",743,1058,4020,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","2","2"
"09007",743,1059,4020,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","2","2"
"09007",744,1060,1010,2,2,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",745,1061,1010,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","5","4"
"09007",745,1062,1010,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","5","4"
"09007",745,1063,1010,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","5","4"
"09007",745,1064,1010,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","5","4"
"09007",745,1065,1010,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","5","4"
"09007",746,1066,6020,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","5","3"
"09007",746,1067,6020,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","5","3"
"09007",746,1068,6020,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","5","3"
"09007",746,1069,6020,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","5","3"
"09007",746,1070,6020,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","5","3"
"09007",747,1071,6020,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","3"
"09007",748,1072,2060,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","2","1"
"09007",748,1073,2060,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","2","1"
"09007",749,1074,1010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",750,1075,1010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","3"
"09007",750,1076,1010,1,2,1,1,3,9,9,9,99,"99999","09/09/1899","1","3"
"09007",751,1077,3040,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","1","1"
"09007",752,1078,3050,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",753,1079,3040,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","2","1"
"09007",753,1080,3040,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","2","1"
"09007",754,1081,4030,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",755,1082,2060,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",756,1083,2064,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","2","1"
"09007",756,1084,2064,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","2","1"
"09007",757,1085,4030,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","3","2"
"09007",757,1086,4030,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","3","2"
"09007",757,1087,4030,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","3","2"
"09007",758,1088,4030,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","1"
"09007",758,1089,4030,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","1"
"09007",759,1090,1010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",760,1091,1010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","4","1"
"09007",760,1092,1010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","4","1"
"09007",760,1093,1010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","4","1"
"09007",760,1094,1010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","4","1"
"09007",761,1095,4050,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","1"
"09007",761,1096,3010,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","2","1"
"09007",761,1097,4050,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","1"
"09007",761,1098,3010,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","2","1"
"09007",762,1099,1010,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","8"
"09007",762,1100,1010,1,2,1,1,5,9,9,9,99,"99999","09/09/1899","2","8"
"09007",762,1101,1010,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","8"
"09007",762,1102,1010,1,2,1,1,5,9,9,9,99,"99999","09/09/1899","2","8"
"09007",763,1103,4100,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",763,1104,1010,1,2,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",764,1105,1040,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",764,1106,1010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",765,1107,4030,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","2","1"
"09007",765,1108,4030,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","2","1"
"09007",766,1109,2064,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","2"
"09007",767,1110,4050,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",768,1111,4090,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","2","2"
"09007",768,1112,1010,1,2,1,1,3,9,9,9,99,"99999","09/09/1899","2","2"
"09007",768,1113,4090,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","2","2"
"09007",768,1114,1010,1,2,1,1,3,9,9,9,99,"99999","09/09/1899","2","2"
"09007",769,1115,3040,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",770,1116,4130,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","2"
"09007",770,1117,1010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","2","2"
"09007",770,1118,4130,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","2"
"09007",770,1119,1010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","2","2"
"09007",771,1120,4090,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","2"
"09007",771,1121,4090,1,1,1,1,5,9,9,9,99,"99999","09/09/1899","2","2"
"09007",772,1122,1010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
"09007",772,1123,4010,1,1,1,1,3,9,9,9,99,"99999","09/09/1899","1","1"
"09007",773,1124,1010,2,1,1,1,4,9,9,9,99,"99999","09/09/1899","1","1"
