ubicageo,cod_expe,cod_deli,delirie7,califica,gdo_cons,form_com,form_acc,modalida,elemcomi,concurso,clasific,ent_ocur,muniocur,fec_ocur,totalca1,totalca2
"15025",2998,3664,10100,1,1,1,1,4,1,1,1,15,"15083","15/07/2013","1","1"
"15025",2999,3665,30400,9,1,9,9,9,9,9,9,15,"15999","13/02/2015","1","1"
"15025",3000,3666,40100,1,1,1,1,3,1,1,1,99,"99999","17/01/2014","1","1"
"15025",3001,3667,40100,1,1,0,1,3,3,1,1,99,"99999","03/09/2014","1","1"
"15025",3002,3668,40100,1,1,2,1,3,2,1,1,15,"15122","10/06/2014","2","1"
"15025",3003,3669,40500,1,1,1,9,3,1,9,3,15,"15025","09/09/1899","1","1"
"15025",3004,3670,40500,2,1,9,2,1,4,2,1,15,"15025","20/02/2015","1","1"
"15025",3005,3671,40100,1,1,2,1,3,2,1,1,99,"99999","19/08/2014","1","1"
"15025",3006,3672,40500,9,1,9,9,9,9,9,9,15,"15122","24/03/2015","3","2"
"15025",3007,3673,30400,1,1,0,1,3,3,1,1,15,"15014","26/10/2013","1","1"
"15025",3008,3674,10100,0,1,9,1,3,4,1,1,15,"15039","28/03/2013","2","1"
"15025",3009,3675,40100,1,1,1,1,3,1,1,1,99,"99999","07/03/2014","1","1"
"15025",3010,3676,40100,1,1,1,1,3,1,1,1,99,"99999","24/04/2014","1","1"
"15025",3011,3677,40300,9,1,9,9,9,9,9,9,15,"15029","27/02/2015","2","1"
"15025",3012,3678,40100,1,1,9,1,3,4,1,1,15,"15025","24/03/2014","2","1"
"15025",3013,3679,40100,9,1,9,9,9,9,9,9,15,"15999","06/03/2015","1","1"
"15025",3014,3680,40100,1,1,1,1,3,1,1,1,99,"99999","07/03/2014","1","1"
"15025",3015,3681,40100,2,1,9,2,1,4,2,1,15,"15122","11/06/2014","1","1"
"15025",3016,3682,40100,1,1,1,1,3,1,1,1,15,"15122","24/06/2014","2","2"
"15025",3017,3683,30400,1,1,0,1,3,3,1,1,15,"15025","09/01/2014","1","1"
"15025",3018,3684,40100,9,1,9,9,9,9,9,9,15,"15122","11/03/2015","1","1"
"15025",3019,3685,40100,9,1,9,9,9,9,9,9,15,"15999","12/03/2015","4","2"
"15025",3020,3686,10100,1,1,2,1,3,2,1,1,15,"15014","21/01/2014","1","1"
"15025",3021,3687,10400,1,1,2,1,3,2,1,1,15,"15025","03/05/2014","1","1"
"15025",3022,3688,40100,2,1,0,1,1,3,1,1,15,"15025","16/11/2014","1","1"
"15025",3023,3689,40100,1,1,1,1,3,1,1,1,15,"15025","25/07/2014","1","1"
"15025",3024,3690,10100,1,1,0,1,3,3,1,1,15,"15039","24/04/2014","1","1"
"15025",3025,3691,30400,1,1,0,1,3,3,1,1,15,"15039","04/05/2013","1","1"
"15025",3026,3692,40500,1,1,9,1,3,9,1,1,15,"15025","18/08/2014","1","1"
"15025",3027,3693,40100,1,1,2,1,3,2,1,1,15,"15025","04/09/2014","1","1"
"15025",3028,3694,40100,1,1,1,1,3,1,1,1,15,"15999","08/04/2014","1","1"
"15025",3029,3695,30400,1,1,0,1,3,3,1,1,15,"15009","15/07/2014","1","1"
"15025",3030,3696,40100,1,1,2,1,3,2,1,1,15,"15039","16/09/2014","1","1"
"15025",3031,3697,40100,1,1,2,1,3,2,1,1,15,"15025","16/11/2014","1","1"
"15025",3032,3698,40500,9,1,9,9,9,9,9,9,15,"15025","26/03/2015","1","1"
"15025",3033,3699,10100,1,1,9,1,3,4,1,1,15,"15039","02/06/2014","1","1"
"15025",3034,3700,40100,1,1,1,1,3,1,1,1,15,"15122","20/03/2014","1","1"
"15025",3035,3701,40100,1,1,1,1,3,1,1,1,15,"15039","31/03/2015","1","1"
"15025",3036,3702,40500,1,1,1,1,3,1,1,1,15,"15999","12/07/2014","1","1"
"15025",3037,3703,40100,1,1,1,1,3,1,1,1,15,"15009","12/08/2014","1","1"
"15025",3038,3704,20600,1,1,9,9,3,4,9,2,15,"15999","29/04/2014","4","1"
"15025",3039,3705,40100,1,1,2,1,3,2,1,1,15,"15122","10/10/2014","1","1"
"15025",3040,3706,40100,2,1,9,2,1,0,2,1,15,"15039","10/08/2014","1","1"
"15025",3041,3707,40100,1,1,1,1,3,1,1,1,15,"15999","31/03/2014","2","1"
"15025",3042,3708,40100,1,1,9,1,3,4,1,1,15,"15039","13/09/2014","2","1"
"15025",3043,3709,40100,0,1,2,1,3,2,1,1,15,"15999","24/07/2014","1","1"
"15025",3044,3710,40100,1,1,2,1,3,2,1,1,15,"15025","24/10/2014","1","1"
"15025",3045,3711,40100,9,1,9,9,9,9,9,9,15,"15122","06/03/2015","1","1"
"15025",3046,3712,40100,1,1,1,1,3,1,1,1,15,"15039","25/08/2014","2","1"
"15025",3047,3713,40100,1,1,1,1,3,1,1,1,15,"15122","05/09/2014","1","1"
"15025",3048,3714,40100,1,1,2,1,3,2,1,1,15,"15014","14/07/2014","1","1"
"15025",3049,3715,91900,9,1,9,9,9,9,9,9,15,"15999","10/04/2015","1","1"
"15025",3050,3716,10100,1,1,9,1,3,4,1,1,15,"15999","01/09/2013","1","1"
"15025",3051,3717,40100,9,1,9,9,9,9,9,9,15,"15025","14/04/2015","1","1"
"15025",3052,3718,40500,9,1,9,9,9,9,9,9,15,"15122","15/04/2015","3","1"
"15025",3053,3719,40100,9,1,9,9,9,9,9,9,15,"15122","16/04/2015","2","1"
"15025",3054,3720,40500,1,1,1,1,3,1,1,1,15,"15122","15/04/2015","1","1"
"15025",3055,3721,40100,1,1,2,1,3,2,1,1,15,"15039","01/08/2014","1","1"
"15025",3056,3722,40500,9,1,9,9,9,9,9,9,15,"15039","15/04/2015","1","1"
"15025",3057,3723,91900,9,1,9,9,9,9,9,9,15,"15039","20/04/2015","1","1"
"15025",3058,3724,40100,1,1,1,1,3,1,1,1,15,"15022","03/08/2014","2","2"
"15025",3058,3725,40100,9,1,9,1,3,0,1,1,15,"15025","24/01/2015","1","1"
"15025",3059,3726,40100,1,2,1,1,3,1,1,1,15,"15122","27/08/2014","1","1"
"15025",3060,3727,30400,1,1,9,1,3,4,1,1,15,"15009","28/01/2014","1","1"
"15025",3061,3728,40500,1,1,1,1,3,1,1,3,15,"15039","05/07/2014","1","1"
"15025",3062,3729,40100,1,1,1,1,3,1,1,1,15,"15025","29/12/2014","3","1"
"15025",3063,3730,40100,1,1,1,1,3,1,1,1,15,"15122","27/03/2014","1","1"
"15025",3064,3731,40100,1,1,2,1,3,2,1,1,15,"15039","29/10/2014","2","1"
"15025",3065,3732,40100,1,1,2,1,3,2,1,1,15,"15039","23/07/2014","1","1"
"15025",3066,3733,40500,1,1,9,1,3,4,1,1,15,"15039","30/09/2014","2","1"
"15025",3067,3734,40100,1,1,2,1,3,2,1,1,15,"15039","19/10/2014","1","1"
"15025",3068,3735,40100,2,1,1,1,3,1,1,1,15,"15025","23/04/2014","1","1"
"15025",3069,3736,40100,1,1,2,1,3,2,1,1,15,"15122","29/11/2014","1","1"
"15025",3070,3737,40100,1,1,2,1,3,2,1,1,15,"15025","04/09/2014","1","1"
"15025",3071,3738,40100,9,1,9,9,9,9,9,9,15,"15058","06/05/2015","1","1"
"15025",3072,3739,30400,9,1,9,9,9,9,9,9,15,"15039","07/05/2015","1","1"
"15025",3073,3740,30400,1,1,9,0,3,4,0,1,15,"15094","18/04/2013","1","1"
"15025",3074,3741,40100,1,1,2,1,3,2,1,1,15,"15039","25/09/2014","1","1"
"15025",3075,3742,30400,1,1,9,0,3,4,0,1,15,"15039","11/05/2014","1","1"
"15025",3076,3743,40100,1,1,1,1,3,1,1,1,15,"15025","16/08/2014","3","1"
"15025",3077,3744,40100,1,1,2,1,3,2,1,1,15,"15025","21/11/2014","1","1"
"15025",3078,3745,40500,2,1,9,0,1,4,0,1,15,"15025","20/10/2014","1","1"
"15025",3079,3746,40100,1,1,9,1,3,0,1,1,15,"15039","19/10/2014","6","1"
"15025",3080,3747,40100,1,1,1,1,3,1,1,1,15,"15122","02/07/2014","4","1"
"15025",3081,3748,10400,2,1,9,2,1,4,2,1,15,"15039","08/08/2013","1","1"
"15025",3081,3749,40600,2,1,9,9,1,4,9,1,15,"15039","08/08/2013","1","1"
"15025",3082,3750,30400,1,1,0,1,3,3,1,1,15,"15025","11/05/2011","1","1"
"15025",3083,3751,40500,0,1,9,1,3,4,1,1,15,"15999","13/08/2014","2","1"
"15025",3084,3752,40100,1,1,1,1,3,1,1,1,15,"15039","04/02/2015","1","1"
"15025",3085,3753,40500,9,1,9,9,9,9,9,9,15,"15029","19/05/2015","1","1"
"15025",3086,3754,30400,9,1,9,9,9,9,9,9,15,"15025","22/05/2015","1","1"
"15025",3087,3755,40100,1,1,2,1,3,2,1,1,15,"15039","21/01/2015","1","1"
"15025",3088,3756,40500,9,1,9,9,9,9,9,9,15,"15039","19/05/2015","3","1"
"15025",3089,3757,30400,1,1,9,9,3,4,9,1,15,"15039","15/10/2014","1","1"
"15025",3090,3758,40500,1,1,9,1,3,4,1,1,15,"15039","21/07/2014","1","1"
"15025",3091,3759,40100,1,1,2,1,3,2,1,1,15,"15025","05/09/2014","3","1"
"15025",3092,3760,30400,9,1,9,9,9,9,9,9,15,"15025","25/05/2015","1","1"
"15025",3093,3761,10200,1,1,2,1,3,2,1,3,15,"15122","06/06/2014","1","3"
"15025",3094,3762,91900,9,1,9,9,9,9,9,9,15,"15025","27/05/2015","1","1"
"15025",3095,3763,30400,1,1,9,1,3,9,1,3,15,"15122","26/05/2015","1","1"
"15025",3096,3764,40100,1,1,9,1,3,9,1,1,15,"15039","26/05/2015","1","1"
"15025",3097,3765,40100,1,1,0,1,3,3,1,1,15,"15058","22/12/2014","1","1"
"15025",3098,3766,30400,1,1,0,1,3,3,1,3,15,"15122","29/05/2015","1","1"
"15025",3099,3767,40500,9,1,9,9,9,9,9,9,15,"15039","29/05/2015","1","1"
"15025",3100,3768,40100,1,1,1,1,3,1,1,1,15,"15039","28/08/2014","1","1"
"15025",3101,3769,40500,1,1,0,1,3,3,1,3,99,"99999","06/10/2014","1","1"
"15025",3102,3770,40100,1,1,0,1,3,3,1,3,15,"15122","12/06/2015","1","1"
"15025",3103,3771,40100,9,1,9,9,9,9,9,9,15,"15025","11/06/2015","1","1"
"15025",3104,3772,40100,1,1,0,1,3,3,1,1,15,"15025","15/06/2015","1","1"
"15025",3105,3773,30400,1,1,9,1,3,9,1,3,15,"15039","17/06/2015","1","1"
"15025",3106,3774,40100,1,1,0,1,3,3,1,3,15,"15025","19/06/2015","1","1"
"15025",3107,3775,40100,1,1,0,1,3,3,1,1,15,"15039","19/06/2015","1","1"
"15025",3108,3776,30400,1,1,0,1,3,3,1,3,15,"15025","13/02/2014","1","1"
"15025",3109,3777,30400,1,1,0,1,3,3,1,3,15,"15025","22/06/2015","1","1"
"15025",3110,3778,40100,1,1,9,1,3,9,1,3,15,"15039","23/06/2015","1","1"
"15025",3111,3779,40100,1,1,0,1,3,3,1,1,15,"15039","23/06/2015","1","1"
"15025",3112,3780,40100,1,1,9,1,3,9,1,1,15,"15122","24/06/2015","1","1"
"15025",3113,3781,20600,1,1,9,1,3,4,1,1,15,"15039","24/06/2015","2","1"
"15025",3114,3782,40100,1,1,0,1,3,3,1,1,15,"15039","15/02/2015","1","1"
"15025",3115,3783,10100,9,1,9,9,9,9,9,9,15,"15025","24/06/2015","1","2"
"15025",3115,3784,10400,9,1,9,9,9,9,9,9,15,"15025","24/06/2015","1","2"
"15025",3116,3785,30400,1,1,0,1,3,3,1,3,15,"15122","16/11/2014","1","1"
"15025",3117,3786,40100,1,1,2,1,3,2,1,1,15,"15122","27/01/2015","1","1"
"15025",3118,3787,40100,9,1,9,9,9,9,9,9,15,"15039","25/06/2015","1","1"
"15025",3119,3788,40100,1,1,0,1,3,3,1,1,15,"15025","19/11/2014","1","1"
"15025",3120,3789,40100,1,1,9,1,3,9,1,1,15,"15122","29/06/2015","1","1"
"15025",3121,3790,40100,1,1,0,1,3,3,1,1,15,"15099","14/09/2014","1","1"
"15025",3122,3791,40100,9,1,9,9,9,9,9,9,15,"15122","30/06/2015","3","1"
"15025",3122,3792,40500,9,1,9,9,9,9,9,9,15,"15039","30/06/2015","2","1"
"15025",3123,3793,40100,9,1,9,9,9,9,9,9,15,"15039","30/06/2015","1","1"
"15025",3124,3794,40100,1,9,0,1,3,3,1,9,15,"15122","18/05/2014","1","1"
"15025",3125,3795,40100,9,1,9,9,9,9,9,9,15,"15122","06/07/2015","1","1"
"15025",3126,3796,40100,1,1,9,1,3,9,1,1,15,"15039","06/12/2014","1","1"
"15025",3127,3797,40100,1,1,9,1,3,9,1,1,15,"15039","15/02/2015","2","2"
"15025",3128,3798,40700,9,1,9,9,9,9,9,9,15,"15122","06/07/2015","1","1"
"15025",3129,3799,40100,9,1,9,9,9,9,9,9,15,"15025","24/01/2015","1","2"
"15025",3130,3800,40500,9,0,9,0,3,0,0,0,15,"15025","20/10/2014","1","1"
"15025",3131,3801,40100,0,1,9,0,0,0,0,0,15,"15025","20/01/2015","1","1"
"15025",3132,3802,30400,1,1,0,1,3,3,1,1,15,"15025","11/01/2014","1","1"
"15025",3133,3803,40100,0,0,9,0,3,0,0,0,99,"99999","20/01/2015","1","1"
"15025",3134,3804,40100,0,0,9,0,0,0,0,0,15,"15050","06/01/2012","1","1"
"15025",3135,3805,40100,9,1,9,0,3,0,0,1,15,"15999","15/11/2014","1","1"
"15025",3136,3806,40100,0,0,9,0,0,0,0,0,99,"99999","05/01/2015","1","1"
"15025",3137,3807,40100,9,1,9,9,9,9,9,9,15,"15039","28/07/2015","1","1"
"15025",3138,3808,40100,0,0,9,0,0,0,0,0,15,"15999","13/08/2014","1","1"
"15025",3139,3809,40100,0,0,9,0,0,0,0,1,15,"15122","11/09/2014","1","1"
"15025",3140,3810,10400,0,0,9,0,0,0,0,0,15,"15025","19/04/2014","1","1"
"15025",3141,3811,40100,9,1,9,9,9,9,9,9,15,"15039","16/02/2015","1","1"
"15025",3142,3812,40100,9,1,9,9,9,9,9,9,15,"15039","31/07/2015","1","1"
"15025",3143,3813,40100,1,1,0,1,3,3,1,1,15,"15068","23/01/2015","1","1"
"15025",3144,3814,40100,0,0,9,0,0,0,0,0,15,"15999","11/02/2015","1","1"
"15025",3145,3815,40500,0,1,9,9,0,0,9,0,15,"15999","03/10/2014","1","1"
"15025",3146,3816,40100,9,0,9,0,3,0,0,0,15,"15122","12/01/2015","1","1"
"15025",3147,3817,40100,9,1,9,1,3,0,1,9,15,"15999","14/01/2014","1","1"
"15025",3148,3818,40700,0,0,9,0,9,9,0,0,15,"15122","01/12/2012","1","1"
"15025",3149,3819,40100,9,1,9,0,3,0,0,1,15,"15999","31/03/2015","1","1"
"15025",3150,3820,40100,9,1,9,9,9,9,9,9,15,"15039","21/08/2015","1","1"
"15025",3151,3821,40100,0,0,9,0,3,0,0,9,15,"15999","28/10/2014","1","1"
"15025",3152,3822,40100,0,1,9,0,3,0,0,0,15,"15122","13/11/2014","1","1"
"15025",3153,3823,30400,1,0,9,0,3,0,0,0,15,"15039","13/03/2015","1","1"
"15025",3154,3824,40100,0,0,9,0,3,0,0,0,15,"15039","11/02/2015","1","1"
"15025",3155,3825,40100,0,0,9,0,3,0,0,0,15,"15999","07/01/2015","1","1"
"15025",3156,3826,40100,9,0,9,0,3,9,0,0,15,"15025","30/03/2015","1","1"
"15025",3157,3827,40100,0,0,9,1,3,0,1,0,15,"15122","27/02/2015","1","1"
"15025",3158,3828,40100,9,1,9,1,3,0,1,1,15,"15039","25/04/2015","1","1"
"15025",3159,3829,40100,0,0,9,1,3,0,1,0,15,"15039","31/03/2015","1","1"
"15025",3160,3830,40100,0,0,9,1,3,0,1,0,15,"15999","23/03/2015","1","1"
"15025",3161,3831,40100,9,0,9,1,3,0,1,0,15,"15999","22/02/2015","1","1"
"15025",3162,3832,40100,1,1,2,1,3,2,1,1,15,"15999","30/08/2014","1","1"
"15025",3163,3833,10100,9,0,9,1,4,0,1,0,15,"15999","10/06/2014","1","1"
"15025",3164,3834,10200,1,1,9,1,3,9,1,1,15,"15025","02/11/2014","1","1"
"15025",3165,3835,30400,1,1,0,1,3,3,1,3,15,"15122","29/06/2012","1","1"
"15025",3166,3836,40100,0,1,9,1,3,0,1,1,15,"15039","12/04/2014","1","1"
"15025",3167,3837,30100,9,1,9,1,3,0,1,1,15,"15039","24/04/2015","1","1"
"15025",3168,3838,40100,1,1,1,1,3,1,1,1,15,"15025","09/12/2014","1","1"
"15025",3169,3839,30400,1,1,0,1,3,3,1,1,15,"15014","01/03/2015","1","1"
"15025",3170,3840,10100,1,1,9,1,4,4,1,1,15,"15122","22/09/2014","1","3"
"15025",3171,3841,40100,1,1,2,1,3,2,1,1,15,"15025","23/06/2015","1","1"
"15025",3172,3842,40100,1,1,0,1,3,3,1,1,15,"15039","04/04/2015","2","1"
"15025",3173,3843,30400,1,1,9,9,3,9,9,1,15,"15999","09/08/2014","1","1"
"15025",3174,3844,40100,1,1,2,1,3,2,1,1,15,"15039","26/04/2015","1","1"
"15025",3175,3845,40100,1,1,2,1,3,2,1,1,15,"15025","21/02/2015","1","1"
"15025",3176,3846,40100,1,1,1,1,3,1,1,1,15,"15039","21/10/2014","1","2"
"15025",3177,3847,40100,1,1,2,1,3,2,1,1,15,"15039","22/02/2015","2","1"
"15025",3178,3848,40500,9,1,2,9,3,2,9,1,15,"15025","18/10/2014","1","1"
"15025",3179,3849,40100,9,1,9,9,9,9,9,9,15,"15022","11/09/2015","1","1"
"15025",3180,3850,10100,9,1,9,9,9,9,9,9,15,"15025","11/09/2015","1","1"
"15025",3181,3851,40100,9,1,9,9,9,9,9,9,15,"15025","14/09/2015","1","1"
"15025",3182,3852,40100,1,1,1,1,3,1,1,1,15,"15039","13/02/2015","1","1"
"15025",3183,3853,91900,9,1,9,9,9,9,9,9,15,"15039","14/09/2015","1","1"
"15025",3184,3854,40100,1,1,1,1,3,1,1,1,15,"15025","22/02/2015","2","1"
"15025",3185,3855,40100,9,1,9,9,9,9,9,9,15,"15025","14/09/2015","1","1"
"15025",3186,3856,20600,1,1,9,1,3,9,1,1,15,"15039","29/10/2014","1","1"
"15025",3187,3857,40100,1,1,2,1,3,2,1,1,15,"15068","01/04/2015","1","1"
"15025",3188,3858,40100,1,1,2,1,3,2,1,1,15,"15025","21/01/2015","2","1"
"15025",3189,3859,40100,1,1,2,1,3,2,1,1,15,"15039","18/04/2015","1","1"
"15025",3190,3860,40100,9,1,9,9,9,9,9,9,15,"15025","15/09/2015","1","1"
"15025",3191,3861,40100,1,1,2,1,3,2,1,1,15,"15039","14/01/2015","2","1"
"15025",3192,3862,40100,1,1,1,1,3,1,1,1,15,"15025","10/10/2014","1","1"
"15025",3193,3863,40100,1,1,2,1,3,2,1,1,15,"15122","30/03/2015","1","1"
"15025",3194,3864,40100,1,1,1,1,3,1,1,1,15,"15039","15/09/2015","1","1"
"15025",3194,3865,10400,9,1,9,9,9,9,9,9,15,"15039","15/09/2015","1","1"
"15025",3195,3866,40100,1,1,2,1,3,2,1,1,15,"15039","06/02/2015","1","1"
"15025",3196,3867,40100,1,1,2,1,3,2,1,1,15,"15039","03/11/2014","2","1"
"15025",3197,3868,40100,9,1,9,9,9,9,9,9,15,"15122","18/09/2015","1","1"
"15025",3198,3869,40100,1,1,2,1,3,2,1,1,15,"15025","24/05/2015","2","1"
"15025",3199,3870,40100,1,1,2,1,3,2,1,1,15,"15025","30/12/2014","1","1"
"15025",3200,3871,40500,1,1,2,1,3,2,1,1,15,"15025","30/10/2014","1","1"
"15025",3201,3872,40100,9,1,9,9,9,9,9,9,15,"15025","21/09/2015","1","1"
"15025",3202,3873,40100,1,1,1,1,3,1,1,1,15,"15039","26/11/2014","2","1"
"15025",3203,3874,40100,1,1,2,1,3,2,1,1,15,"15039","31/10/2014","1","1"
"15025",3204,3875,40100,1,1,2,1,3,2,1,1,15,"15039","08/05/2015","1","1"
"15025",3205,3876,10100,9,1,9,9,9,9,9,9,15,"15999","22/09/2015","1","1"
"15025",3206,3877,40500,1,1,9,1,3,9,1,1,15,"15025","13/01/2015","1","1"
"15025",3207,3878,40100,1,1,2,1,3,2,1,1,15,"15122","26/04/2015","1","1"
"15025",3208,3879,40100,9,1,9,9,9,9,9,9,15,"15039","24/09/2015","2","1"
"15025",3209,3880,40100,9,1,9,9,9,9,9,9,15,"15122","23/09/2015","3","3"
"15025",3210,3881,40100,9,1,9,9,9,9,9,9,15,"15999","23/09/2015","1","1"
"15025",3211,3882,10100,9,1,9,9,9,9,9,9,15,"15039","02/07/2012","1","1"
"15025",3212,3883,40100,9,1,9,9,9,9,9,9,15,"15999","28/09/2015","2","1"
"15025",3213,3884,20600,9,1,9,9,9,9,9,9,15,"15025","28/09/2015","1","1"
"15025",3214,3885,10400,9,1,9,9,9,9,9,9,15,"15014","28/09/2015","1","3"
"15025",3215,3886,40100,1,1,1,1,3,1,1,1,15,"15122","02/04/2015","2","1"
"15025",3216,3887,40100,9,1,9,9,9,9,9,9,15,"15039","28/09/2015","2","1"
"15025",3217,3888,40100,9,1,9,9,9,9,9,9,15,"15025","28/09/2015","1","1"
"15025",3218,3889,30400,9,1,9,9,9,9,9,9,15,"15014","29/09/2015","1","1"
"15025",3219,3890,30100,9,1,9,9,9,9,9,9,15,"15025","29/09/2015","1","1"
"15025",3220,3891,30400,9,1,9,9,9,9,9,9,15,"15039","29/09/2015","1","1"
"15025",3221,3892,40100,9,1,9,9,9,9,9,9,15,"15039","29/09/2015","1","2"
"15025",3222,3893,40100,9,1,9,9,9,9,9,9,15,"15025","30/09/2015","1","1"
"15025",3223,3894,40500,1,1,9,1,3,4,1,1,15,"15025","01/10/2015","1","1"
"15025",3224,3895,40100,9,1,9,9,9,9,9,9,15,"15039","01/10/2015","1","1"
"15025",3225,3896,30400,9,2,9,9,9,9,9,9,15,"15039","14/03/2015","1","1"
"15025",3226,3897,40100,1,1,2,1,3,2,1,1,15,"15039","26/10/2014","2","1"
"15025",3227,3898,40100,9,1,9,9,9,9,9,9,15,"15025","02/10/2015","1","1"
"15025",3228,3899,40100,9,1,9,9,9,9,9,9,15,"15009","02/10/2015","1","1"
"15025",3229,3900,40100,9,1,9,9,9,9,9,9,15,"15122","05/10/2015","3","4"
"15025",3230,3901,40100,9,1,9,9,9,9,9,9,15,"15039","06/10/2015","1","1"
"15025",3231,3902,40100,9,1,9,9,9,9,9,9,15,"15039","16/05/2015","3","2"
"15025",3232,3903,40100,9,1,9,9,9,9,9,9,15,"15025","06/10/2015","1","1"
"15025",3233,3904,40100,9,1,9,9,9,9,9,9,15,"15039","07/10/2015","1","1"
"15025",3234,3905,10100,9,1,9,9,9,9,9,9,15,"15122","07/10/2015","1","1"
"15025",3235,3906,50200,1,1,0,2,3,3,2,3,15,"15122","08/10/2015","1","2"
"15025",3236,3907,40100,9,1,9,9,9,9,9,9,15,"15014","21/03/2015","2","1"
"15025",3237,3908,40100,9,1,9,9,9,9,9,9,15,"15025","08/10/2015","1","1"
"15025",3238,3909,10100,1,1,2,1,3,2,1,1,15,"15122","13/03/2013","2","1"
"15025",3239,3910,40100,9,1,9,9,9,9,9,9,15,"15014","09/10/2015","1","1"
"15025",3240,3911,40100,9,1,9,9,9,9,9,9,15,"15039","09/10/2015","1","1"
"15025",3241,3912,40100,9,1,9,9,9,9,9,9,15,"15120","09/10/2015","2","1"
"15025",3242,3913,10400,9,1,9,9,9,9,9,9,15,"15025","09/10/2015","2","3"
"15025",3243,3914,10400,2,1,0,1,2,3,1,1,15,"15039","09/03/2014","1","1"
"15025",3244,3915,40100,9,1,9,9,9,9,9,9,15,"15070","09/10/2015","2","1"
"15025",3245,3916,40100,9,1,9,9,9,9,9,9,15,"15999","09/10/2015","1","1"
"15025",3246,3917,30400,9,1,9,9,9,9,9,9,15,"15025","12/10/2015","1","1"
"15025",3247,3918,40100,9,1,9,9,9,9,9,9,15,"15025","13/10/2015","1","1"
"15025",3248,3919,40100,9,1,9,9,9,9,9,9,15,"15058","13/10/2015","1","1"
"15025",3249,3920,40100,9,1,9,9,9,9,9,9,15,"15039","14/10/2015","1","1"
"15025",3250,3921,30400,9,1,9,9,9,9,9,9,15,"15122","14/10/2015","1","1"
"15025",3251,3922,40100,9,1,9,9,9,9,9,9,15,"15039","14/10/2015","2","1"
"15025",3252,3923,40100,9,1,9,9,9,9,9,9,15,"15039","15/10/2015","1","1"
"15025",3253,3924,40100,9,1,9,9,9,9,9,9,15,"15025","15/10/2015","2","1"
"15025",3254,3925,40100,1,1,1,1,3,1,1,1,15,"15068","05/02/2015","1","2"
"15025",3255,3926,30900,9,1,9,9,9,9,9,9,15,"15039","19/10/2015","1","1"
"15025",3256,3927,40100,9,1,9,9,9,9,9,9,15,"15999","19/10/2015","1","1"
"15025",3257,3928,30400,9,1,9,9,9,9,9,9,15,"15122","20/10/2015","1","1"
"15025",3258,3929,10100,1,1,1,1,3,1,1,1,15,"15034","20/02/2015","2","1"
"15025",3259,3930,40100,9,1,9,9,9,9,9,9,15,"15039","21/10/2015","1","1"
"15025",3260,3931,40100,1,1,2,1,3,2,1,1,15,"15122","24/02/2015","1","1"
"15025",3261,3932,40100,9,1,9,9,9,9,9,9,15,"15058","21/10/2015","1","1"
"15025",3262,3933,40100,9,1,9,9,9,9,9,9,15,"15025","22/10/2015","2","1"
"15025",3263,3934,40100,9,1,9,9,9,9,9,9,15,"15039","23/10/2015","1","1"
"15025",3264,3935,40100,9,1,9,9,9,9,9,9,15,"15025","23/10/2015","1","2"
"15025",3265,3936,40100,9,1,9,9,9,9,9,9,15,"15122","26/10/2015","1","1"
"15025",3266,3937,40100,9,1,9,9,9,9,9,9,15,"15122","13/07/2015","1","1"
"15025",3267,3938,40100,9,1,9,9,9,9,9,9,15,"15999","06/02/2015","2","2"
"15025",3268,3939,91900,9,1,9,9,9,9,9,9,15,"15122","23/11/2014","2","2"
"15025",3268,3940,40500,9,1,9,9,9,9,9,9,15,"15122","23/11/2014","2","2"
"15025",3269,3941,10100,9,1,9,9,9,9,9,9,15,"15999","27/10/2015","1","1"
"15025",3271,3943,40100,9,1,9,9,9,9,9,9,15,"15999","22/12/2014","1","1"
"15025",3272,3944,40100,9,1,9,9,9,9,9,9,15,"15039","28/10/2015","1","1"
"15025",3273,3945,40100,9,1,9,9,9,9,9,9,15,"15025","28/10/2015","2","1"
"15025",3274,3946,10100,9,1,9,9,9,9,9,9,15,"15999","27/04/2015","2","1"
"15025",3275,3947,40100,9,1,9,9,9,9,9,9,15,"15025","17/05/2015","2","1"
"15025",3276,3948,91900,9,1,9,9,9,9,9,9,15,"15999","03/05/2015","1","1"
"15025",3277,3949,40100,9,1,9,9,9,9,9,9,15,"15122","29/10/2015","1","1"
"15025",3278,3950,91900,9,1,9,9,9,9,9,9,15,"15039","20/03/2015","2","1"
"15025",3279,3951,30100,9,1,9,9,9,9,9,9,15,"15039","30/10/2015","1","1"
"15025",3279,3952,40100,9,1,9,9,9,9,9,9,15,"15039","30/10/2015","1","1"
"15025",3280,3953,40100,9,1,9,9,9,9,9,9,15,"15999","03/05/2015","3","2"
"15025",3281,3954,40500,1,1,1,1,3,1,1,1,15,"15039","11/10/2014","3","1"
"15025",3282,3955,20600,9,1,9,9,9,9,9,9,15,"15039","30/10/2015","1","1"
"15025",3283,3956,40100,9,1,9,9,9,9,9,9,15,"15025","09/05/2015","1","1"
"15025",3284,3957,40100,1,1,1,1,3,1,1,1,15,"15039","09/09/1899","1","1"
"15025",3285,3958,10100,1,1,1,1,4,1,1,1,15,"15039","17/11/2013","2","1"
"15025",3286,3959,30400,9,1,9,9,9,9,9,9,15,"15122","04/11/2015","1","1"
